Url,ImageUrl,StyleNumber,Color,Size,Name,ReviewNumber,MaxPrice,Brand,Bullets,Description,Sport,AverageRating,Clothing,MinPrice,Gender
https://athleta.gap.com/browse/product.do?pid=486286022&cid=1023334&pcid=1006482&vid=1&grid=pds_68_193_1,https://athleta.gap.com/webcontent/0017/713/519/cn17713519.jpg,486286,['Torch Red'],"['XS', 'S', 'M', 'L', 'XL']",Foresthill Merino Wool Ascent Top,28,"{'price': '74.00', 'update_time': '2019-10-16'}",athleta,"['Wool/Nylon ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'BREATHABLE. Targeted ventilation keeps the air moving ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offHEEL: Chafe-free seamless merino wool blend stretches with youFAVE: Targeted open-hole mesh provides cooling airflowRuching on side for a feminine detail #486286']",,,4.5,,"{'price': '74.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=485965002&cid=1123437&pcid=1006482&vid=1&grid=pds_178_193_1,https://athleta.gap.com/webcontent/0017/624/634/cn17624634.jpg,485965,['Quarry'],"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']",Whitney Short Boot by Sorel®,1,"{'price': '110.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Synthetic/Rubber ', 'Waterproof Nylon ', 'Wipe clean. ', 'Imported. ', 'Product Details : FOR: Get the traction and warmth you want for a winter or outdoor hikeFEEL: Soft microfleece lining and outer waterproof shell keeps you dry in the snowFAVE: 200 gram insulation keeps feet warm at ᆭ degrees F, ᆴ degrees C #485965']",,,5.0,,"{'price': '110.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486317022&cid=1023334&pcid=1006482&vid=1&grid=pds_57_193_1,https://athleta.gap.com/webcontent/0017/713/643/cn17713643.jpg,486317,['Black/ Norwegian Grey'],"['XS', 'S', 'M', 'L', 'XL']",Flurry Peak Turtleneck,14,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon ', 'UNSTINKABLE. Odor-controlling yarns ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'UPF 50+ ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: Chafe-free seamless fabric stretches with every moveFAVE: Thumbholes keep your sleeves in place #486317']",,,4.7,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=405743052&cid=1051661&pcid=1006482&vid=1&grid=pds_146_193_1,https://athleta.gap.com/webcontent/0017/661/926/cn17661926.jpg,374207,['Torch Red'],"['XS', 'S', 'M', 'L', 'XL']",A-C Contender Bra,284,"{'price': '54.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Lycra® Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workoutsFEEL: PowerLift has sleek and supportive compressionFAVE: Targeted mesh ventilation provides airflow where you need itEasy pocket for use of our Empower Mastectomy Bra Insert (#374207) if needed #405743']",,,4.6,,"{'price': '24.97', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486718002&cid=1123437&pcid=1006482&vid=1&grid=pds_188_193_1,https://athleta.gap.com/webcontent/0017/624/693/cn17624693.jpg,486718,['Black Reflective'],"['S/M', 'M/L']",Intent Reflective Glove,1,"{'price': '42.00', 'update_time': '2019-10-16'}",athleta,"['Polyester ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'WATER-RESISTANT. Sleek fabric wards off unexpected light rain ', 'WIND-RESISTANT. Stops wind from passing through the fabric and giving you a chill ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: Lightweight, stretchy fabricationFAVE: Touchscreen compatible fingers for easy smartphone use and small pocket at wrist for key.Reflective details for early morning or after-dusk workouts #486718']",,,5.0,,"{'price': '42.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486858002&cid=1023334&pcid=1006482&vid=1&grid=pds_86_193_1,https://athleta.gap.com/webcontent/0017/424/275/cn17424275.jpg,486858,['Black'],"['XS', 'S', 'M', 'L', 'XL']",Speedlight City Bloom Tank,11,"{'price': '49.00', 'update_time': '2019-10-16'}",athleta,"['Nylon ', 'UNSTINKABLE. Odor-controlling yarns ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high-impact workoutsFEEL: Chafe-free seamless fabric stretches with every moveFAVE: Hem-grippers give you a stay-put fit #486858']",,,5.0,,"{'price': '49.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=487745032&cid=1023333&pcid=1006482&vid=1&grid=pds_46_193_1,https://athleta.gap.com/webcontent/0017/889/759/cn17889759.jpg,487745,['Hibiscus Red'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Rainier Tight in Plush SuperSonic,13,"{'price': '98.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Nylon/Lycra ', 'SUSTAINABLE: Made with Recycled Nylon, a high-performance material that helps lessen our impact on the world ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: Plush SuperSonic has a soft, brushed interiorFAVE: Zip pockets secure your essentialsBack drop-in pocket stashes your smartphoneReflective details for early morning or after-dusk workouts #487745']",,,4.5,,"{'price': '98.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=372201022&cid=1063661&pcid=1006482&vid=1&grid=pds_138_193_1,https://athleta.gap.com/webcontent/0017/661/041/cn17661041.jpg,372201,['Antique Burgundy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Circa Track Jacket,80,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts at the gym, studio or outdoorsFEEL: Lightweight Pilayo® fabric stretches with every moveFAVE: Knit track stripe along arms stands out while you sweatEasy-access front pockets, sneaky internal pocketThumbholes to keep sleeves in place #372201']",,,4.8,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486996022&cid=1144496&pcid=1006482&vid=1&grid=pds_5_193_1,https://athleta.gap.com/webcontent/0017/824/456/cn17824456.jpg,486996,['Mountain Olive'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Talus Sherpa Half Zip,15,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['Polyester ', 'PACKABLE. Packs down small and comes out smooth as can be ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: Unbelievably cozy sherpa fiber feels soft on the skinFAVE: Zip funnel neck allows for convertibility and temperature controlHalf-zip design for easy on-and-off #486996']",,,4.5,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=487742002&cid=1023333&pcid=1006482&vid=1&grid=pds_30_193_1,https://athleta.gap.com/webcontent/0017/661/104/cn17661104.jpg,487742,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Crest Colorblock Tight,12,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', ""Product Details : FOR: Hiking, climbing and exploring-on the trail or offFEEL: Sculptek™ Light fabric feels smooth in your hand, supportive and stretchy on the body.FAVE: Easy-access pockets stash your essentialsFully adjustable NeverEnd drawstring won't get lost in the wash #487742""]",,,4.3,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500564012&cid=1023333&pcid=1006482&vid=1&grid=pds_49_193_1,https://athleta.gap.com/webcontent/0017/727/848/cn17727848.jpg,500564,['Antique Burgundy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Venice Side Stripe Jogger,41,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: Lightweight Pilayo® fabric is soft and stretchyFAVE: Zip pocket secures your essentials #500564']",,,4.8,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486434002&cid=1023336&pcid=1006482&vid=1&grid=pds_167_193_1,https://athleta.gap.com/webcontent/0017/545/516/cn17545516.jpg,486434,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Deep Dive Dress,19,"{'price': '118.00', 'update_time': '2019-10-16'}",athleta,"['TENCEL™ Modal/Polyester/Spandex ', 'SUSTAINABLE: TENCEL™ Modal fiber is made from sustainably sourced wood pulp where 99% of the raw material comes from certified or controlled sources ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: Sleek, smooth fabric has a polished feelFAVE: Quarter-zip design offers adjustable airflowO-ring zipper provides an easy grip #486434']",,,5.0,,"{'price': '118.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=501017012&cid=1051661&pcid=1006482&vid=1&grid=pds_157_193_1,https://athleta.gap.com/webcontent/0017/661/047/cn17661047.jpg,501017,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Twist Crop Top,12,"{'price': '59.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Lyocell/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'UNSTINKABLE. Odor-controlling yarns ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Soft and lightweight overlayer with an inner bra made in Powervita™ for gentle supportFAVE: Knot front detail adds a unique twistNew lightweight removable pads provide a more natural shape #501017']",,,4.8,,"{'price': '59.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=501019012&cid=1023333&pcid=1006482&vid=1&grid=pds_33_193_1,https://athleta.gap.com/webcontent/0017/713/279/cn17713279.jpg,501019,['Spring Night'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Leopard Elation Ultra High Rise Tight in Powervita,82,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Three-layer unpinchable waistband smooths and supportsBack drop-in pocket holds your essentials #501019']",,,4.8,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486257012&cid=1063661&pcid=1006482&vid=1&grid=pds_139_193_1,https://athleta.gap.com/webcontent/0017/661/115/cn17661115.jpg,486257,['Putty'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Tenacity Hoodie,1,"{'price': '108.00', 'update_time': '2019-10-16'}",athleta,"['Organic Cotton/Polyester ', 'SUSTAINABLE: Organic cotton is grown without harmful pesticides, so it benefits the whole ecosystem ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from the ring and studio workoutsFEEL: Soft, comfortable fabricFAVE: Easy-access pockets with hidden phone pocket inside #486257']",,,5.0,,"{'price': '108.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=500917002&cid=1063661&pcid=1006482&vid=1&grid=pds_137_193_1,https://athleta.gap.com/webcontent/0017/806/336/cn17806336.jpg,500917,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Evolution Blazer,18,"{'price': '148.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'WATER-RESISTANT.Sleek fabric fends off rainy day conditions.   a ', 'WIND-RESISTANT. Stops wind from passing through the fabric, blocking chill ', 'Primaloft® Gold insulation provides near weightless warmth ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Commuting, work and travelFEEL: Smooth-to-the-touch with slight puffiness on the outside, down-like warmth on the inside.FAVE: Lightweight and versatile with easy-access pockets to stash your essentialsSnap button closureStretch woven fabric for added mobility #500917']",,,3.5,,"{'price': '148.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=501017002&cid=1051661&pcid=1006482&vid=1&grid=pds_158_193_1,https://athleta.gap.com/webcontent/0017/865/257/cn17865257.jpg,501017,['Grey Heather'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Twist Crop Top,12,"{'price': '59.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Lyocell/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'UNSTINKABLE. Odor-controlling yarns ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Soft and lightweight overlayer with an inner bra made in Powervita™ for gentle supportFAVE: Knot front detail adds a unique twistNew lightweight removable pads provide a more natural shape #501017']",,,4.8,,"{'price': '59.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=502398002&cid=1023334&pcid=1006482&vid=1&grid=pds_109_193_1,https://athleta.gap.com/webcontent/0017/662/010/cn17662010.jpg,502398,['Spring Night'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Pure Luxe Leopard Print Sweatshirt,48,"{'price': '79.00', 'update_time': '2019-10-16'}",athleta,"['TENCEL™ Modal/Polyester/Lycra ', 'SUSTAINABLE: TENCEL™ Modal fiber is made from sustainably sourced wood pulp where 99% of the raw material comes from certified or controlled sources ', 'PACKABLE. Packs down small and comes out smooth as can be ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Relaxed with room to moveFEEL: Nirvana is the softest fabric imaginableFAVE: Banded hem provides a stay-put live-in comfortable fit and on-trend leopard print. #502398']",,,4.9,,"{'price': '79.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486286042&cid=1023334&pcid=1006482&vid=1&grid=pds_72_193_1,https://athleta.gap.com/webcontent/0017/713/292/cn17713292.jpg,486286,['Tanzanite Blue'],"['XS', 'S', 'M', 'L', 'XL']",Foresthill Merino Wool Ascent Top,28,"{'price': '74.00', 'update_time': '2019-10-16'}",athleta,"['Wool/Nylon ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'BREATHABLE. Targeted ventilation keeps the air moving ', 'Machine wash and lay flat to dry. ', 'Imported. ', 'Product Details : FOR: Hiking, climbing and exploring-on the trail or offHEEL: Chafe-free seamless merino wool blend stretches with youFAVE: Targeted open-hole mesh provides cooling airflowRuching on side for a feminine detail #486286']",,,4.5,,"{'price': '74.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=150988622&cid=1023334&pcid=1006482&vid=1&grid=pds_85_193_1,https://athleta.gap.com/webcontent/0017/698/807/cn17698807.jpg,150988,['Hibiscus Red'],"['XS', 'S', 'M', 'L', 'XL']",Speedlight Tank,2329,"{'price': '44.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Spandex ', 'UNSTINKABLE. Odor-controlling yarns ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WICKING. Pulls sweat away from the body so it can evaporate faster  ', 'RATED UPF 50+ ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts at the gym, studio or outdoorsFEEL: Chafe-free seamless fabric stretches with every moveFAVE: Internal hem-grippers provide an amazing stay-put fit during your workoutsRacerback design gives you full range of motion #150988']",,,4.6,,"{'price': '28.99', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486243002&cid=1063661&pcid=1006482&vid=1&grid=pds_125_193_1,https://athleta.gap.com/webcontent/0017/806/315/cn17806315.jpg,486243,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Lofty Down Coat,5,"{'price': '228.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Nylon ', 'SUSTAINABLE: Made with Recycled Nylon, a high-performance material that helps lessen our impact on the world ', 'ABRASION-RESISTANT. Resists nicks and tears ', 'WATER-REPELLENT: Sleek fabric wards off unexpected light rain. ', '800-Fill FeatherDry Down Insulation ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Recycled nylon shell is sleek and smoothFAVE: Removable fooler that zips on and off for added warmth and wind protection. #486243']",,,3.4,,"{'price': '228.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=487631012&cid=1023333&pcid=1006482&vid=1&grid=pds_55_193_1,https://athleta.gap.com/webcontent/0017/519/780/cn17519780.jpg,487631,['Antique Burgundy'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Crescent 2-in-1 Short,7,"{'price': '69.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Elastane ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Inner shorts feel barely there but hug your body supportivelyStash pockets on side hold your essentialsMesh outer layer provides coverage and breathability #487631']",,,4.4,,"{'price': '69.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=490471022&cid=1051661&pcid=1006482&vid=1&grid=pds_155_193_1,https://athleta.gap.com/webcontent/0017/808/818/cn17808818.jpg,374207,['Torch Red'],"['XS', 'S', 'M', 'L', 'XL']",D-DD Contender Bra,26,"{'price': '54.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Lycra® Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and line dry. ', 'Imported. ', 'Product Details : FOR: Medium impact workouts at the gym, studio or outdoorsFEEL: PowerLift has sleek and supportive compressionFAVE: Targeted mesh ventilation provides airflow where you need itRemovable padsEasy pocket for use of our Empower Mastectomy Bra Insert (#374207) if needed #490471']",,,4.2,,"{'price': '54.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=501019002&cid=1144189&pcid=1006482&vid=1&grid=pds_27_193_1,https://athleta.gap.com/webcontent/0017/778/778/cn17778778.jpg,501019,['Arbor Olive'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Leopard Elation Ultra High Rise Tight in Powervita,82,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon/Lycra ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'RATED UPF 50+ (Excellent Protection) ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: Three-layer unpinchable waistband smooths and supportsBack drop-in pocket holds your essentials #501019']",,,4.8,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=348748122&cid=1023334&pcid=1006482&vid=1&grid=pds_62_193_1,https://athleta.gap.com/webcontent/0017/661/514/cn17661514.jpg,348748,['Torch Red'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Flurry Base Layer Turtleneck,357,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Nylon/Spandex ', 'UNSTINKABLE. Wear it more. Wash it less. ', 'Natural silver salts give the fabric antimicrobial protection that lasts wash after wash ', 'SEAMLESS. Beyond-soft, chafe-free fabric stretches with your every move ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'IT FEELS: Lightweight, unspeakably comfortable ', 'UPF 50+ ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Skiing, snowboarding, winter training and adventureFEEL: Chafe-free seamless fabric stretches with every moveFAVE: Comfortable thumbholes help keep your sleeves in placeRib plaiting for textureTurtleneck provides extra coverage from the cold #348748']",,,4.8,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=502851012&cid=1023334&pcid=1006482&vid=1&grid=pds_113_193_1,https://athleta.gap.com/webcontent/0017/549/592/cn17549592.jpg,502851,['Putty'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",24/7 Funnel Neck Sweatshirt,32,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Organic Cotton/Polyester/Cotton ', 'SUSTAINABLE: Organic cotton is grown without harmful pesticides, so it benefits the whole ecosystem ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Organic cotton fleece is amazingly soft on the skin and perfect for winter layeringFAVE: Side slits for extra mobility and styling #502851']",,,4.0,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486073032&cid=1023334&pcid=1006482&vid=1&grid=pds_123_193_1,https://athleta.gap.com/webcontent/0017/806/598/cn17806598.jpg,486073,['Charcoal Heather Nep'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Purana Wrap Sweatshirt,154,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['TENCEL Modal™/Polyester/Lycra ', 'SUSTAINABLE: TENCEL Modal™ is a fiber that is produced from European beechwood trees harvested from sustainable forests where 99% of the raw material comes from certified or controlled sources ', 'EASY CARE. Just throw in the wash and dry without a second thought ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Nirvana is the softest fabric imaginableFAVE: Front wrap detail for a cozy fitHidden side pockets store your essentialsRelaxed edge for a drapey, cozy fit #486073']",,,4.4,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486317012&cid=1023334&pcid=1006482&vid=1&grid=pds_56_193_1,https://athleta.gap.com/webcontent/0017/713/617/cn17713617.jpg,486317,['Tanzanite Blue/ Black'],"['XS', 'S', 'M', 'L', 'XL']",Flurry Peak Turtleneck,14,"{'price': '89.00', 'update_time': '2019-10-16'}",athleta,"['Nylon ', 'UNSTINKABLE. Odor-controlling yarns ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'UPF 50+ ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Medium and high impact workouts in cold climatesFEEL: Chafe-free seamless fabric stretches with every moveFAVE: Thumbholes keep your sleeves in place #486317']",,,4.7,,"{'price': '89.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=531260002&cid=1023334&pcid=1006482&vid=1&grid=pds_73_193_1,https://athleta.gap.com/webcontent/0017/886/588/cn17886588.jpg,531260,['Black'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Essence Twist Top,14,"{'price': '59.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Lyocell/Spandex ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world ', 'UNSTINKABLE. Odor-controlling yarns ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Soft and lightweight recycled fabricFAVE: Front twist detail adds fashion to your practice. #531260']",,,4.5,,"{'price': '59.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=486465002&cid=1023336&pcid=1006482&vid=1&grid=pds_169_193_1,https://athleta.gap.com/webcontent/0017/662/853/cn17662853.jpg,486465,['Fog Grey Heather'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Triumph Hoodie Sweatshirt Dress,21,"{'price': '128.00', 'update_time': '2019-10-16'}",athleta,"['Recycled Polyester/Organic Cotton/Spandex ', 'SUSTAINABLE: Organic cotton is grown without harmful pesticides, so it benefits the whole ecosystem ', 'SUSTAINABLE: Made from Recycled Poly, a material sourced from post-consumer plastic bottles that helps lessen our impact on the world ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: To and from yoga practice and studio workoutsFEEL: Lightweight organic cotton is stretchy and breathableFAVE: Easy-access pockets stash your essentials, with inner secure zip pocket on right sideAdjustable drawcord hood for a custom fitThumbholes keep your sleeves in placeRibbed cuff and collar for a comfy fit #486465']",,,4.8,,"{'price': '128.00', 'update_time': '2019-10-16'}",women
https://athleta.gap.com/browse/product.do?pid=502382002&cid=1144189&pcid=1006482&vid=1&grid=pds_19_193_1,https://athleta.gap.com/webcontent/0017/795/194/cn17795194.jpg,502382,['Spring Night'],"['XXS', 'XS', 'S', 'M', 'L', 'XL']",Shanti Crop Leopard Tank,15,"{'price': '44.00', 'update_time': '2019-10-16'}",athleta,"['Polyester/Spandex ', 'QUICK-DRYING. Dries in a flash for the ultimate comfort when breaking a sweat ', 'BREATHABLE. Sweat can travel through the fabric so it can evaporate on the surface ', 'WICKING. Pulls sweat away from the body so it can evaporate faster ', 'Machine wash and dry. ', 'Imported. ', 'Product Details : FOR: Indoor and outdoor yoga practice, and life off the matFEEL: Powervita™  fabric is buttery soft to the touch with support that feels like a gentle hugFAVE: High neckline provides more coverage #502382']",,,4.9,,"{'price': '44.00', 'update_time': '2019-10-16'}",women
